Row Label,PrecinctCode,County,Registered Voters,Yes,No
Olympia 01,201,TH,NULL,220,85
Olympia 02,202,TH,NULL,226,88
Olympia 03,203,TH,NULL,250,76
Olympia 04,204,TH,NULL,227,62
Olympia 05,205,TH,NULL,231,61
Olympia 06,206,TH,NULL,384,156
Olympia 07,207,TH,NULL,141,36
Olympia 08,208,TH,NULL,258,85
Olympia 09,209,TH,NULL,414,162
Olympia 10,210,TH,NULL,321,52
Olympia 11,211,TH,NULL,249,43
Olympia 12,212,TH,NULL,116,55
Olympia 13,213,TH,NULL,281,56
Olympia 14,214,TH,NULL,207,80
Olympia 15,215,TH,NULL,238,36
Olympia 16,216,TH,NULL,42,12
Olympia 17,217,TH,NULL,139,76
Olympia 18,218,TH,NULL,250,74
Olympia 19,219,TH,NULL,211,66
Olympia 20,220,TH,NULL,144,31
Olympia 21,221,TH,NULL,359,93
Olympia 23,223,TH,NULL,294,102
Olympia 24,224,TH,NULL,256,51
Olympia 25,225,TH,NULL,185,67
Olympia 26,226,TH,NULL,246,63
Olympia 27,227,TH,NULL,104,45
Olympia 28,228,TH,NULL,295,71
Olympia 29,229,TH,NULL,269,120
Olympia 30,230,TH,NULL,212,66
Olympia 31,231,TH,NULL,207,93
Olympia 32,232,TH,NULL,293,122
Olympia 35,235,TH,NULL,476,144
Olympia 36,236,TH,NULL,96,31
Olympia 37,237,TH,NULL,167,58
Olympia 38,238,TH,NULL,58,22
Olympia 39,239,TH,NULL,245,94
Olympia 40,240,TH,NULL,212,69
Olympia 41,241,TH,NULL,293,60
Olympia 42,242,TH,NULL,192,40
Olympia 43,243,TH,NULL,313,88
Olympia 44,244,TH,NULL,149,27
Olympia 45,245,TH,NULL,142,59
Olympia 46,246,TH,NULL,209,109
Olympia 47,247,TH,NULL,285,114
Olympia 48,248,TH,NULL,266,165
Olympia 49,249,TH,NULL,290,57
Olympia 50,250,TH,NULL,209,55
Olympia 51,251,TH,NULL,46,35
Olympia 52,252,TH,NULL,151,29
Olympia 53,253,TH,NULL,189,96
Olympia 54,254,TH,NULL,189,28
Olympia 55,255,TH,NULL,125,63
Olympia 56,256,TH,NULL,205,90
Olympia 57,257,TH,NULL,125,52
Olympia 58,258,TH,NULL,225,97
Olympia 59,259,TH,NULL,201,86
Olympia 60,260,TH,NULL,144,64
Lacey 01,301,TH,NULL,86,47
Lacey 02,302,TH,NULL,138,92
Lacey 03,303,TH,NULL,145,142
Lacey 04,304,TH,NULL,82,86
Lacey 05,305,TH,NULL,109,102
Lacey 06,306,TH,NULL,58,61
Lacey 07,307,TH,NULL,172,94
Lacey 08,308,TH,NULL,123,77
Lacey 09,309,TH,NULL,95,54
Lacey 10,310,TH,NULL,315,85
Lacey 11,311,TH,NULL,229,67
Lacey 13,313,TH,NULL,101,62
Lacey 14,314,TH,NULL,75,41
Lacey 15,315,TH,NULL,180,138
Lacey 16,316,TH,NULL,238,46
Lacey 17,317,TH,NULL,166,151
Lacey 18,318,TH,NULL,221,131
Lacey 19,319,TH,NULL,116,103
Lacey 20,320,TH,NULL,73,55
Lacey 21,321,TH,NULL,105,58
Lacey 22,322,TH,NULL,162,56
Lacey 23,323,TH,NULL,81,66
Lacey 24,324,TH,NULL,245,194
Lacey 27,327,TH,NULL,155,131
Lacey 28,328,TH,NULL,107,109
Lacey 29,329,TH,NULL,237,101
Lacey 30,330,TH,NULL,250,208
Lacey 31,331,TH,NULL,160,107
Lacey 32,332,TH,NULL,190,157
Lacey 33,333,TH,NULL,105,74
Lacey 34,334,TH,NULL,104,65
Lacey 35,335,TH,NULL,74,45
Lacey 36,336,TH,NULL,107,107
Lacey 37,337,TH,NULL,61,35
Lacey 39,339,TH,NULL,355,134
Lacey 40,340,TH,NULL,245,142
Lacey 41,341,TH,NULL,168,137
Lacey 42,342,TH,NULL,70,37
Lacey 43,343,TH,NULL,215,177
Lacey 44,344,TH,NULL,85,59
Lacey 45,345,TH,NULL,116,47
Lacey 46,346,TH,NULL,494,251
Lacey 47,347,TH,NULL,412,129
Lacey 48,348,TH,NULL,146,90
Lacey 49,349,TH,NULL,135,61
Tumwater 01,401,TH,NULL,168,82
Tumwater 02,402,TH,NULL,222,97
Tumwater 03,403,TH,NULL,237,127
Tumwater 04,404,TH,NULL,130,75
Tumwater 05,405,TH,NULL,158,102
Tumwater 06,406,TH,NULL,349,213
Tumwater 07,407,TH,NULL,172,128
Tumwater 08,408,TH,NULL,246,142
Tumwater 09,409,TH,NULL,145,94
Tumwater 10,410,TH,NULL,273,141
Tumwater 11,411,TH,NULL,265,242
Tumwater 12,412,TH,NULL,236,98
Tumwater 13,413,TH,NULL,94,44
Tumwater 14,414,TH,NULL,102,68
Tumwater 15,415,TH,NULL,262,157
Tumwater 24,424,TH,NULL,139,118
Tumwater 27,427,TH,NULL,244,102
Tumwater 28,428,TH,NULL,258,229
Tumwater 29,429,TH,NULL,0,0
Tenino 01,501,TH,NULL,95,112
Tenino 02,502,TH,NULL,100,132
Rainier 01,601,TH,NULL,96,196
Rainier 02,602,TH,NULL,86,129
Yelm 1,701,TH,NULL,117,195
Yelm 2,702,TH,NULL,139,175
Yelm 3,703,TH,NULL,148,204
Yelm 4,704,TH,NULL,176,198
Bucoda,801,TH,NULL,52,96
