Row Label,PrecinctCode,County,Registered Voters,Repealed,Maintained
195,6195,BE,NULL,138,71
200,6200,BE,NULL,119,91
205,6205,BE,NULL,111,85
210,6210,BE,NULL,127,67
215,6215,BE,NULL,125,69
220,6220,BE,NULL,101,67
225,6225,BE,NULL,140,90
230,6230,BE,NULL,106,77
235,6235,BE,NULL,90,70
240,6240,BE,NULL,200,157
245,6245,BE,NULL,137,54
250,6250,BE,NULL,149,110
255,6255,BE,NULL,160,89
260,6260,BE,NULL,118,99
265,6265,BE,NULL,137,99
270,6270,BE,NULL,150,144
271,6271,BE,NULL,98,52
275,6275,BE,NULL,59,60
278,6278,BE,NULL,185,141
279,6279,BE,NULL,61,64
280,6280,BE,NULL,124,221
281,6281,BE,NULL,159,230
282,6282,BE,NULL,235,200
283,6283,BE,NULL,130,99
284,6284,BE,NULL,111,124
285,6285,BE,NULL,229,197
286,6286,BE,NULL,86,122
287,6287,BE,NULL,108,63
288,6288,BE,NULL,119,136
289,6289,BE,NULL,194,227
290,6290,BE,NULL,181,127
291,6291,BE,NULL,180,142
292,6292,BE,NULL,144,57
293,6293,BE,NULL,93,72
295,6295,BE,NULL,138,135
300,6300,BE,NULL,135,133
301,6301,BE,NULL,159,107
305,6305,BE,NULL,116,148
310,6310,BE,NULL,139,161
311,6311,BE,NULL,0,0
315,6315,BE,NULL,194,253
316,6316,BE,NULL,0,0
320,6320,BE,NULL,195,211
