Row Label,PrecinctCode,County,Registered Voters,Repealed,Maintained
WR 16,4016,BE,NULL,114,88
WR 17,4017,BE,NULL,111,112
Enterprise,4101,BE,NULL,104,108
Harrington,4102,BE,NULL,202,156
Red Mountain,4103,BE,NULL,154,115
Cascade,5602,BE,NULL,170,85
Clements,5603,BE,NULL,29,36
Finley,5606,BE,NULL,296,137
Hawthorne,5608,BE,NULL,112,67
Hedges,5609,BE,NULL,150,75
Jewel,5613,BE,NULL,27,17
Kennewick Valley,5615,BE,NULL,190,85
Umatilla,5619,BE,NULL,79,50
Vista,5621,BE,NULL,73,51
Washington,5622,BE,NULL,57,54
Yellowstone,5623,BE,NULL,102,63
Oak,5624,BE,NULL,100,51
Celilo,5625,BE,NULL,162,177
Randy,5626,BE,NULL,74,52
El Rancho,5627,BE,NULL,218,230
Mills,5628,BE,NULL,257,113
Ivey,5629,BE,NULL,141,71
Canyon,5630,BE,NULL,127,158
Miller(*),5631,BE,NULL,0,0
Candy,5632,BE,NULL,4,3
French,5633,BE,NULL,17,21
Shockley(*),5634,BE,NULL,0,0
Liberty,5635,BE,NULL,6,3
Gage,5636,BE,NULL,2,3
Orchard,5637,BE,NULL,11,7
White Bluffs,5638,BE,NULL,219,182
(none),5639,BE,NULL,143,130
105,6105,BE,NULL,116,65
110,6110,BE,NULL,115,139
115,6115,BE,NULL,94,104
120,6120,BE,NULL,120,175
125,6125,BE,NULL,98,90
130,6130,BE,NULL,105,160
135,6135,BE,NULL,81,157
140,6140,BE,NULL,104,118
145,6145,BE,NULL,170,204
150,6150,BE,NULL,186,189
151,6151,BE,NULL,241,255
155,6155,BE,NULL,182,197
160,6160,BE,NULL,164,169
165,6165,BE,NULL,112,93
170,6170,BE,NULL,108,105
175,6175,BE,NULL,241,221
180,6180,BE,NULL,77,80
185,6185,BE,NULL,63,61
186,6186,BE,NULL,62,49
190,6190,BE,NULL,114,175
195,6195,BE,NULL,137,87
200,6200,BE,NULL,123,96
205,6205,BE,NULL,121,78
210,6210,BE,NULL,121,79
215,6215,BE,NULL,129,72
220,6220,BE,NULL,96,79
225,6225,BE,NULL,132,107
230,6230,BE,NULL,95,88
235,6235,BE,NULL,84,89
240,6240,BE,NULL,203,177
245,6245,BE,NULL,121,75
250,6250,BE,NULL,146,117
255,6255,BE,NULL,144,107
260,6260,BE,NULL,107,109
265,6265,BE,NULL,128,118
270,6270,BE,NULL,157,157
271,6271,BE,NULL,95,62
275,6275,BE,NULL,63,64
278,6278,BE,NULL,175,165
279,6279,BE,NULL,63,59
280,6280,BE,NULL,164,197
281,6281,BE,NULL,167,241
282,6282,BE,NULL,226,227
283,6283,BE,NULL,110,132
284,6284,BE,NULL,124,119
285,6285,BE,NULL,219,232
286,6286,BE,NULL,93,117
287,6287,BE,NULL,105,75
288,6288,BE,NULL,123,148
289,6289,BE,NULL,191,249
290,6290,BE,NULL,182,130
291,6291,BE,NULL,188,153
292,6292,BE,NULL,117,91
293,6293,BE,NULL,94,73
295,6295,BE,NULL,157,125
300,6300,BE,NULL,132,146
301,6301,BE,NULL,145,128
305,6305,BE,NULL,147,136
310,6310,BE,NULL,135,183
311,6311,BE,NULL,0,0
315,6315,BE,NULL,196,264
316,6316,BE,NULL,0,0
320,6320,BE,NULL,191,231
