Row Label,PrecinctCode,County,Registered Voters,Eddie Yoon,Charles W. Johnson
202,202,WM,NULL,69,196
203,203,WM,NULL,125,258
204,204,WM,NULL,52,116
205,205,WM,NULL,82,161
206,206,WM,NULL,128,238
207,207,WM,NULL,67,184
208,208,WM,NULL,170,354
209,209,WM,NULL,119,271
210,210,WM,NULL,124,276
211,211,WM,NULL,114,245
212,212,WM,NULL,56,123
213,213,WM,NULL,136,312
214,214,WM,NULL,93,213
215,215,WM,NULL,104,266
216,216,WM,NULL,107,260
217,217,WM,NULL,81,194
218,218,WM,NULL,83,182
219,219,WM,NULL,104,217
220,220,WM,NULL,91,187
221,221,WM,NULL,103,249
222,222,WM,NULL,138,363
223,223,WM,NULL,70,166
224,224,WM,NULL,41,87
225,225,WM,NULL,116,232
226,226,WM,NULL,64,110
227,227,WM,NULL,124,250
228,228,WM,NULL,104,180
229,229,WM,NULL,137,209
230,230,WM,NULL,61,154
231,231,WM,NULL,113,207
232,232,WM,NULL,98,252
233,233,WM,NULL,96,233
234,234,WM,NULL,113,284
235,235,WM,NULL,63,169
236,236,WM,NULL,55,98
237,237,WM,NULL,57,138
238,238,WM,NULL,65,197
239,239,WM,NULL,139,271
240,240,WM,NULL,113,269
241,241,WM,NULL,77,188
242,242,WM,NULL,92,151
243,243,WM,NULL,121,226
244,244,WM,NULL,128,222
245,245,WM,NULL,59,110
246,246,WM,NULL,75,174
247,247,WM,NULL,96,135
248    ,248,WM,NULL,58,172
249    ,249,WM,NULL,99,273
250    ,250,WM,NULL,119,383
251    ,251,WM,NULL,80,247
252    ,252,WM,NULL,24,33
253    ,253,WM,NULL,109,151
254    ,254,WM,NULL,89,200
255    ,255,WM,NULL,78,138
256    ,256,WM,NULL,86,276
257    ,257,WM,NULL,67,119
258    ,258,WM,NULL,94,247
259    ,259,WM,NULL,72,148
260    ,260,WM,NULL,83,201
261    ,261,WM,NULL,78,231
262    ,262,WM,NULL,86,210
263    ,263,WM,NULL,92,223
264    ,264,WM,NULL,88,300
265    ,265,WM,NULL,94,194
266    ,266,WM,NULL,107,283
267    (*),267,WM,NULL,0,0
268(*),268,WM,NULL,0,0
301,301,WM,NULL,137,311
302,302,WM,NULL,156,302
303,303,WM,NULL,121,295
304    ,304,WM,NULL,55,104
401,401,WM,NULL,55,165
402    ,402,WM,NULL,79,198
501,501,WM,NULL,110,225
502,502,WM,NULL,84,218
503,503,WM,NULL,122,272
504,504,WM,NULL,42,156
505,505,WM,NULL,122,300
506    ,506,WM,NULL,126,232
507    ,507,WM,NULL,79,232
508    ,508,WM,NULL,96,291
509    ,509,WM,NULL,66,201
601,601,WM,NULL,147,355
602,602,WM,NULL,127,284
603,603,WM,NULL,91,236
604    ,604,WM,NULL,92,245
605,605,WM,NULL,69,158
606    ,606,WM,NULL,88,264
607    ,607,WM,NULL,93,265
608    ,608,WM,NULL,74,261
609    ,609,WM,NULL,131,334
610    ,610,WM,NULL,124,329
611    ,611,WM,NULL,80,186
701,701,WM,NULL,70,266
801,801,WM,NULL,75,178
