Row Label,PrecinctCode,County,Registered Voters,Yes,No
WR 17,4017,BE,NULL,137,103
Enterprise,4101,BE,NULL,135,101
Harrington,4102,BE,NULL,264,133
Red Mountain,4103,BE,NULL,183,102
Cascade,5602,BE,NULL,169,90
Clements,5603,BE,NULL,48,25
Finley,5606,BE,NULL,312,150
Hawthorne,5608,BE,NULL,119,70
Hedges,5609,BE,NULL,169,71
Jewel,5613,BE,NULL,34,12
Kennewick Valley,5615,BE,NULL,182,106
Umatilla,5619,BE,NULL,70,70
Vista,5621,BE,NULL,81,60
Washington,5622,BE,NULL,75,43
Yellowstone,5623,BE,NULL,99,72
Oak,5624,BE,NULL,102,55
Celilo,5625,BE,NULL,225,146
Randy,5626,BE,NULL,79,53
El Rancho,5627,BE,NULL,259,225
Mills,5628,BE,NULL,244,140
Ivey,5629,BE,NULL,147,76
Canyon,5630,BE,NULL,183,129
Miller(*),5631,BE,NULL,0,0
Candy,5632,BE,NULL,5,2
French,5633,BE,NULL,28,10
Shockley,5634,BE,NULL,3,2
Liberty,5635,BE,NULL,4,7
Gage,5636,BE,NULL,4,2
Orchard,5637,BE,NULL,10,10
White Bluffs,5638,BE,NULL,285,148
(none),5639,BE,NULL,200,100
105,6105,BE,NULL,103,88
110,6110,BE,NULL,113,156
115,6115,BE,NULL,69,159
120,6120,BE,NULL,115,210
125,6125,BE,NULL,107,107
130,6130,BE,NULL,97,186
135,6135,BE,NULL,93,173
140,6140,BE,NULL,121,122
145,6145,BE,NULL,157,253
150,6150,BE,NULL,175,223
151,6151,BE,NULL,245,292
155,6155,BE,NULL,203,220
160,6160,BE,NULL,150,226
165,6165,BE,NULL,128,93
170,6170,BE,NULL,137,95
175,6175,BE,NULL,229,274
180,6180,BE,NULL,73,94
185,6185,BE,NULL,69,70
186,6186,BE,NULL,59,58
190,6190,BE,NULL,151,177
195,6195,BE,NULL,138,113
200,6200,BE,NULL,133,97
205,6205,BE,NULL,136,70
210,6210,BE,NULL,133,80
215,6215,BE,NULL,138,72
220,6220,BE,NULL,106,86
225,6225,BE,NULL,146,106
230,6230,BE,NULL,93,102
235,6235,BE,NULL,106,87
240,6240,BE,NULL,226,182
245,6245,BE,NULL,132,84
250,6250,BE,NULL,148,126
255,6255,BE,NULL,154,121
260,6260,BE,NULL,120,107
265,6265,BE,NULL,139,114
270,6270,BE,NULL,158,172
271,6271,BE,NULL,103,61
275,6275,BE,NULL,77,61
278,6278,BE,NULL,173,191
279,6279,BE,NULL,67,63
280,6280,BE,NULL,175,219
281,6281,BE,NULL,200,240
282,6282,BE,NULL,239,235
283,6283,BE,NULL,132,130
284,6284,BE,NULL,134,126
285,6285,BE,NULL,225,274
286,6286,BE,NULL,118,131
287,6287,BE,NULL,98,88
288,6288,BE,NULL,120,169
289,6289,BE,NULL,219,244
290,6290,BE,NULL,180,166
291,6291,BE,NULL,195,173
292,6292,BE,NULL,120,105
293,6293,BE,NULL,108,79
295,6295,BE,NULL,140,169
300,6300,BE,NULL,136,161
301,6301,BE,NULL,154,150
305,6305,BE,NULL,134,192
310,6310,BE,NULL,171,171
311,6311,BE,NULL,0,0
315,6315,BE,NULL,230,273
316,6316,BE,NULL,0,0
320,6320,BE,NULL,219,233
